x,y,z,t
619262.0498077119,4195948.624261243,609.4709561852382,4241399.573698742
619264.0502455428,4195945.181028917,610.6499238224245,4241396.459437188
619266.0330828844,4195941.768091247,611.7450060300188,4241393.372577332
619267.9988067528,4195938.384609961,612.7569785146163,4241390.312360956
619269.9479073378,4195935.029741324,613.6866456558427,4241387.278024901
619271.8808780027,4195931.7026361395,614.5348405063525,4241384.268801071
619273.7982152851,4195928.402439749,615.30242479183,4241381.283916428
619275.7004188946,4195925.1282920325,615.9902889109892,4241378.322593001
619277.5879917166,4195921.879327402,616.5993519355732,4241375.384047873
619279.4614398072,4195918.654674816,617.1305616103541,4241372.467493192
619281.3212723986,4195915.453457763,617.5848943531348,4241369.572136169
619283.1680018953,4195912.274794272,617.9633552547465,4241366.697179072
619285.0021438758,4195909.117796909,618.2669780790507,4241363.84181923
619286.8242170922,4195905.981572778,618.4968252629378,4241361.005249036
619288.6347434699,4195902.86522352,618.6539879163278,4241358.186655941
619290.4342481078,4195899.767845315,618.7395858221705,4241355.385222462
619292.2232592788,4195896.688528879,618.7547674364449,4241352.600126171
619294.0023084291,4195893.626359464,618.7007098881596,4241349.830539702
619295.7719301789,4195890.580416861,618.578618979353,4241347.075630753
619297.5326623205,4195887.549775402,618.3897291850919,4241344.334562081
619299.2850458217,4195884.533503952,618.1353036534738,4241341.606491505
619301.0296248228,4195881.5306659145,617.8166342056248,4241338.890571903
619302.7669466377,4195878.540319231,617.4350413357015,4241336.185951216
619304.4975617543,4195875.561516382,616.9918742108889,4241333.491772444
619306.2220238335,4195872.593304383,616.488510671402,4241330.807173649
619307.9408897107,4195869.634724786,615.9263572304856,4241328.131287953
619309.6547193936,4195866.684813685,615.3068490744131,4241325.463243541
619311.3640760643,4195863.742601708,614.6314500624883,4241322.802163656
619313.0695260786,4195860.807114022,613.901652727044,4241320.147166604
619314.7716389651,4195857.877370332,613.1189782734423,4241317.497365753
619316.4709874268,4195854.95238488,612.2849765800756,4241314.851869529
619318.1681473396,4195852.031166444,611.4012261983648,4241312.2097814195
619319.8636977534,4195849.11271834,610.4693343527609,4241309.570199974
619321.5582208917,4195846.196038423,609.4909369407442,4241306.932218801
619323.2523021512,4195843.280119087,608.4676985328246,4241304.294926574
619324.9465301023,4195840.363947257,607.401312372541,4241301.657407024
619326.6414964894,4195837.446504403,606.2935003764627,4241299.018738941
619328.3377962296,4195834.52676653,605.1460131341877,4241296.377996185
619330.0360274146,4195831.603704178,603.9606299083435,4241293.734247664
619331.7367913087,4195828.676282427,602.7391586345877,4241291.086557357
619333.4406923507,4195825.743460894,601.4834359216069,4241288.433984298
619335.148338152,4195822.804193733,600.1953270511171,4241285.775582589
619336.8603394984,4195819.857429637,598.8767259778643,4241283.1104013845
619338.5773103486,4195816.902111835,597.5295553296235,4241280.437484907
619340.2998678356,4195813.937178094,596.1557664071993,4241277.755872435
619342.0286322653,4195810.96156072,594.7573391844255,4241275.064598313
619343.7642271174,4195807.974186553,593.3362823081665,4241272.362691941
619345.5072790454,4195804.973976973,591.8946330983147,4241269.649177785
619347.258417876,4195801.959847899,590.4344575477928,4241266.92307537
619349.0182766097,4195798.930709785,588.9578503225532,4241264.183399281
619350.7874914207,4195795.8854676215,587.4669347615774,4241261.429159168
619352.5667016562,4195792.82302094,585.9638628768762,4241258.659359737
619354.3565498376,4195789.742263807,584.4508153534903,4241255.873000761
619356.1576816598,4195786.642084829,582.9300015494894,4241253.06907707
619357.9707459905,4195783.521367147,581.4036594959733,4241250.246578558
619359.796394872,4195780.37898844,579.8740558970709,4241247.404490178
619361.6352835197,4195777.213820927,578.3434861299406,4241244.541791946
619363.4880703225,4195774.024731363,576.8142742447704,4241241.6574589405
619365.3554168432,4195770.810581039,575.2887729647779,4241238.750461296
619367.2379878174,4195767.570225786,573.7693636862095,4241235.819764217
619369.1364511553,4195764.3025159715,572.2584564783422,4241232.864327964
619371.05147794,4195761.006296501,570.7584900834813,4241229.883107861
619372.9837424282,4195757.680406817,569.2719319169626,4241226.875054292
619374.9339220506,4195754.323680898,567.8012780671509,4241223.839112704
619376.9026974111,4195750.9349472625,566.3490532954402,4241220.774223604
619378.890752287,4195747.513028968,564.9178110362548,4241217.679322568
619380.8987736297,4195744.056743603,563.5101333970475,4241214.553340222
619382.9274515638,4195740.564903301,562.1286311583016,4241211.395202265
619384.9774793873,4195737.03631473,560.775943773529,4241208.203829452
619387.0495535725,4195733.469779091,559.4547393692716,4241204.978137601
619389.1443737644,4195729.864092132,558.1677147451004,4241201.717037595
619391.262642782,4195726.218044131,556.9175953736166,4241198.419435375
619393.4050666181,4195722.530419906,555.7071354004499,4241195.084231948
619395.5723544386,4195718.799998811,554.5391176442604,4241191.710323378
619397.7652185833,4195715.025554742,553.416353596737,4241188.296600801
619399.9843745651,4195711.205856127,552.3416834225986,4241184.841950405
619402.2305410714,4195707.339665934,551.3179759595931,4241181.345253448
619404.504439962,4195703.425741671,550.3481287184984,4241177.805386247
619406.8067962711,4195699.462835379,549.4350678831213,4241174.221220185
619409.1383382061,4195695.449693639,548.5817483102986,4241170.591621703
619411.4997971483,4195691.385057569,547.7911535298964,4241166.915452309
619413.8919076521,4195687.267662823,547.0662957448102,4241163.191568571
619416.3154074459,4195683.096239598,546.4102158309651,4241159.4188221255
619418.7710374312,4195678.869512621,545.8259833373154,4241155.596059667
619421.2595416841,4195674.586201162,545.3166964858456,4241151.722122954
619423.7816674527,4195670.245019026,544.8854821715688,4241147.79584881
619426.3381651598,4195665.844674557,544.5354959625281,4241143.816069123
619428.9297884016,4195661.383870636,544.2699220997961,4241139.781610843
619431.5572939476,4195656.861304681,544.0919734974746,4241135.691295982
619434.221441741,4195652.275668646,544.004891742695,4241131.54394162
619436.9229948985,4195647.6256490275,544.0119470956186,4241127.338359897
619439.6627197105,4195642.909926855,544.1164384894353,4241123.073358023
619442.441385641,4195638.127177696,544.3216935303653,4241118.747738263
619445.2597653278,4195633.2760716565,544.6310684976579,4241114.360297953
619448.1186345813,4195628.355273382,545.0479483435921,4241109.909829495
619451.0187723865,4195623.363442051,545.575746693476,4241105.39512035
619453.9609609012,4195618.299231386,546.2179058456478,4241100.814953049
619456.9459854579,4195613.161289638,546.9778967714744,4241096.168105182
619459.9746345612,4195607.948259603,547.8592191153527,4241091.45334941
619463.0476998903,4195602.6587786125,548.8654011947096,4241086.669453455
