x,y,z
620951.371368867,4196590.081112466,688.2849010151413
620958.4636576232,4196573.902986264,682.2439385611523
620965.1424452895,4196558.668091936,676.4638354300145
620971.4321038408,4196544.320834892,670.9201865369691
620977.3563798566,4196530.807047124,665.5901944572496
620982.9383865955,4196518.0740052825,660.4526006545681
620988.2005969209,4196506.070446815,655.4876182560482
620993.1648370802,4196494.746584159,650.6768663711906
620997.8522813146,4196484.05411703,646.0033059524167
621002.2834472954,4196473.946242841,641.4511771947714
621006.4781923763,4196464.377665243,637.0059384723488
621010.4557106446,4196455.304600859,632.6542068090017
621014.2345307671,4196446.684784191,628.3836998809054
621017.8325146172,4196438.477470754,624.1831795485435
621021.2668566704,4196430.643438459,620.0423969156798
621024.5540841612,4196423.14498725,615.9520389128822
621027.7100579863,4196415.945937044,611.9036764031696
621030.7499743467,4196409.011623987,607.8897138073396
621033.6883671158,4196402.308895053,603.9033402465536
621036.5391109212,4196395.806101014,599.9384821997376
621039.3154249357,4196389.473087786,595.9897576733707
621042.0298773571,4196383.281186221,592.0524318812247
621044.6943905731,4196377.203200319,588.122374431621
621047.3202469985,4196371.21339391,584.1960180197718
621049.9180955702,4196365.287475848,580.2703186227768
621052.4979588977,4196359.402583688,576.3427171948312
621055.0692410469,4196353.537265941,572.411102860222
621057.640735955,4196347.671462871,568.4737776016741
621060.2206364629,4196341.7864859,564.5294224416123
621062.816543952,4196335.864995614,560.5770651139071
621065.4354785782,4196329.89097843,556.6160492236711
621068.0838900888,4196323.849721916,552.6460048926701
621070.7676692142,4196317.727788801,548.6668208879187
621073.492159621,4196311.512989722,544.6786182310232
621076.262170417,4196305.194354682,540.6817252858415
621079.0819891982,4196298.762103307,536.6766543220247
621081.9553956233,4196292.207613865,532.6640795520063
621084.8856755092,4196285.523391121,528.6448166390073
621087.8756354324,4196278.703033034,524.6198036736223
621090.9276178291,4196271.741196301,520.5900836165532
621094.0435165815,4196264.633560814,516.5567882050575
621097.2247930765,4196257.37679302,512.5211233206767
621100.4724927323,4196249.968508233,508.4843558158127
621103.7872619751,4196242.407231897,504.447801796716
621107.169365661,4196234.692359853,500.4128163604563
621110.6187049267,4196226.824117614,496.3807847834378
621114.1348354623,4196218.803518693,492.35311515902777
621117.716986194,4196210.632321973,488.3312324818643
621121.3640783628,4196202.3129882,484.3165741764104
621125.0747449955,4196193.848635557,480.3105870673197
621128.8473507471,4196185.242994408,476.3147257891808
621132.6800121132,4196176.50036119,472.33045263320696
621136.5706179966,4196167.6255514985,468.35923882843724
621140.5168506149,4196158.623852397,464.40256725501536
621144.5162067458,4196149.500973953,460.4619365871132
621148.566019291,4196140.263000048,456.5388668630652
621152.6634791528,4196130.91633848,452.63490648027954
621156.805657411,4196121.467670367,448.7516406124937
621160.9895277886,4196111.923898911,444.89070104693974
621165.2119893961,4196102.292097512,441.05377743898623
621169.4698897444,4196092.579457268,437.24262998182326
621173.7600480121,4196082.793233911,433.459103488757
621178.0792785606,4196072.940694157,429.7051428856804
621182.424414683,4196063.029061542,425.9828101112854
621186.7923325768,4196053.065461728,422.29430242258513
621191.179975529,4196043.056867344,418.64197210330997
621195.584378304,4196033.010042351,415.0283475727469
621200.0026917234,4196022.931485969,411.4561558925857
621204.4322074226,4196012.827376215,407.92834666934
621208.8703827804,4196002.703513029,404.44811734991015
621213.3148660043,4195992.565261053,401.018939907852
621217.7635213642,4195982.417492071,397.64458891792106
621222.214454562,4195972.264527145,394.32917101645603
621226.6660382278,4195962.110078443,391.0771557451699
621231.1169375281,4195951.957190839,387.8934077759132
621235.566135881,4195941.808183244,384.783220513978
621240.0129607611,4195931.664589747,381.75235107750717
621244.4571095876,4195921.527100559,378.80705665057684
621248.8986756837,4195911.395502805,375.9541322075172
621253.3381742942,4195901.268621163,373.2009496060392
621257.7765686536,4195891.144258415,370.55549804673296
621262.215296092,4195881.019135884,368.02642589650435
621266.6562941668,4195870.888833836,365.6230838735164
621271.1020268131,4195860.747731818,363.355569591202
621275.5555104964,4195850.588949013,361.2347734589142
621280.0203403616,4195840.404284582,359.27242593678005
621284.500716366,4195830.184158057,357.4811461423261
621289.0014693815,4195819.917549802,355.8744918064393
621293.5280872629,4195809.591941543,354.46701057623306
621298.0867408627,4195799.19325703,353.27429266238124
621302.6843099884,4195788.705802825,352.3130248284901
621307.3284092869,4195778.112209257,351.60104572007185
621312.0274140477,4195767.393371564,351.15740253068776
621316.790485913,4195756.528391246,351.0024090028269
621321.6275984826,4195745.494517654,351.1577047610869
621326.5495628056,4195734.26708985,351.64631597522254
621331.5680527451,4195722.819478736,352.492717350631
621336.695630206,4195711.123029518,353.72289544383597
621341.9457702164,4195699.147004487,355.3644133005418
621347.3328858486,4195686.858526175,357.4464764138205
