x,y,z
620705.1883279191,4195601.554814209,565.1841645270937
620708.4052653204,4195594.855627651,564.7361696564744
620711.5638683141,4195588.2779209465,564.3031341795843
620714.6655394193,4195581.818773385,563.8849069914361
620717.7116811549,4195575.475264258,563.4813369870427
620720.7036960403,4195569.244472857,563.0922730614168
620723.6429865948,4195563.123478471,562.7175641095715
620726.5309553371,4195557.109360396,562.3570590265193
620729.3690047872,4195551.199197917,562.0106067072736
620732.158537463,4195545.39007033,561.6780560468467
620734.9009558846,4195539.679056925,561.3592559402513
620737.5976625707,4195534.063236993,561.0540552825007
620740.2500600407,4195528.539689824,560.7623029686076
620742.8595508136,4195523.105494711,560.4838478935848
620745.4275374089,4195517.757730943,560.2185389524451
620747.9554223452,4195512.493477814,559.9662250402014
620750.4446081419,4195507.309814612,559.7267550518665
620752.8964973185,4195502.20382063,559.4999778824532
620755.3124923938,4195497.172575159,559.2857424269748
620757.6939958868,4195492.213157491,559.0838975804434
620760.0424103169,4195487.322646916,558.894292237872
620762.359138203,4195482.498122727,558.7167752942738
620764.6455820648,4195477.73666421,558.5511956446614
620766.9031444208,4195473.035350663,558.3974021840477
620769.1332277905,4195468.391261373,558.2552438074454
620771.3372346929,4195463.801475633,558.1245694098676
620773.5165676475,4195459.263072733,558.005227886327
620775.6726291731,4195454.773131964,557.8970681318365
620777.806821789,4195450.328732617,557.7999390414086
620779.9205480141,4195445.926953985,557.7136895100566
620782.015210368,4195441.56487536,557.638168432793
620784.0922113694,4195437.239576029,557.5732247046309
620786.1529535379,4195432.948135286,557.518707220583
620788.1988393923,4195428.687632421,557.4744648756622
620790.2312714519,4195424.455146726,557.4403465648813
620792.2516522359,4195420.247757493,557.4162011832531
620794.2613842634,4195416.062544011,557.4018776257905
620796.2618700534,4195411.8965855725,557.3972247875063
620798.254512125,4195407.74696147,557.402091563413
620800.2407129977,4195403.610750992,557.4163268485242
620802.2218751906,4195399.485033431,557.4397795378522
620804.1994012228,4195395.366888077,557.47229852641
620806.1746936132,4195391.253394223,557.5137327092104
620808.1491548811,4195387.14163116,557.5639309812663
620810.1241875459,4195383.028678179,557.6227422375903
620812.1011941263,4195378.91161457,557.6900153731954
620814.081577142,4195374.787519624,557.7655992830944
620816.0667391114,4195370.653472635,557.8493428623003
620818.0580825544,4195366.506552891,557.9410950058254
620820.0570099899,4195362.3438396845,558.0407046086834
620822.0649239369,4195358.162412308,558.1480205658868
620824.0832269145,4195353.9593500495,558.262891772448
620826.1133214422,4195349.731732204,558.3851671233804
620828.156610039,4195345.476638059,558.5146955136963
620830.2144952238,4195341.191146907,558.6513258384092
620832.2883795162,4195336.872338041,558.7949069925314
620834.3796654351,4195332.5172907505,558.945287871076
620836.4897554996,4195328.123084325,559.1023173690558
620838.6200522289,4195323.68679806,559.2658443814834
620840.7719581422,4195319.205511244,559.4357178033717
620842.9468757586,4195314.676303168,559.611786529734
620845.1462075973,4195310.096253123,559.7938994555827
620847.3713561774,4195305.462440401,559.9819054759307
620849.6237240181,4195300.771944294,560.1756534857908
620851.9047136386,4195296.021844091,560.3749923801761
620854.2157275579,4195291.209219084,560.5797710540992
620856.5581682953,4195286.331148566,560.789838402573
620858.93343837,4195281.384711825,561.0050433206102
620861.3429403009,4195276.366988155,561.2252347032238
620863.7880766073,4195271.2750568455,561.4502614454266
620866.2702498083,4195266.105997189,561.6799724422315
620868.7908624233,4195260.856888475,561.9142165886514
620871.351316971,4195255.524809995,562.1528427796989
620873.953015971,4195250.106841042,562.3956999103867
620876.5973619422,4195244.600060905,562.6426368757282
620879.2857574038,4195239.001548877,562.8935025707358
620882.0196048749,4195233.308384247,563.1481458904226
620884.8003068748,4195227.517646308,563.4064157298011
620887.6292659226,4195221.626414351,563.6681609838844
620890.5078845372,4195215.631767667,563.9332305476854
620893.4375652382,4195209.530785547,564.2014733162167
620896.4197105446,4195203.32054728,564.4727381844914
620899.4557229752,4195196.998132162,564.746874047522
620902.5470050495,4195190.560619481,565.0237298003217
620905.6949592866,4195184.005088529,565.3031543379029
620908.9009882057,4195177.328618595,565.584996555279
620912.166494326,4195170.528288973,565.8691053474624
620915.4928801664,4195163.601178953,566.155329609466
620918.881548246,4195156.544367827,566.4435182363028
620922.3339010845,4195149.354934885,566.7335201229855
620925.8513412004,4195142.02995942,567.0251841645271
620929.4352711133,4195134.56652072,567.3183592559402
620933.0870933422,4195126.961698079,567.6128942922378
620936.8082104062,4195119.212570787,567.9086381684326
620940.6000248244,4195111.316218137,568.205439779538
620944.4639391163,4195103.269719416,568.503148020566
620948.4013558007,4195095.070153919,568.8016117865296
620952.4136773968,4195086.7146009365,569.1006799724423
620956.5023064238,4195078.200139759,569.4002014733163
620960.668645401,4195069.523849677,569.7000251841646
