x,y,z
620212.8394534886,4196626.858247097,518.534040741833
620213.1853520749,4196626.137922493,517.3766232169459
620213.5304457833,4196625.419274025,516.2457322719581
620213.8747346137,4196624.702301695,515.1413679068693
620214.218218566,4196623.987005503,514.0635301216798
620214.5608976407,4196623.2733854465,513.0122189163895
620214.9027718374,4196622.561441526,511.9874342909984
620215.243841156,4196621.851173744,510.98917624550654
620215.584105597,4196621.142582097,510.0174447799139
620215.9235651598,4196620.435666587,509.0722398942203
620216.2622198449,4196619.730427216,508.15356158842593
620216.6000696518,4196619.026863981,507.26140986253085
620216.9371145808,4196618.324976882,506.3957847165349
620217.2733546321,4196617.62476592,505.55668615043805
620217.6087898053,4196616.9262310965,504.74411416424044
620217.9434201006,4196616.229372408,503.95806875794204
620218.277245518,4196615.534189858,503.1985499315429
620218.6102660575,4196614.840683444,502.4655576850428
620218.9424817192,4196614.148853166,501.75909201844206
620219.2738925029,4196613.458699026,501.07915293174045
620219.6044984086,4196612.770221022,500.425740424938
620219.9342994363,4196612.083419156,499.79885449803476
620220.2632955862,4196611.398293427,499.19849515103067
620220.5914868582,4196610.714843833,498.62466238392585
620220.9188732521,4196610.033070378,498.0773561967201
620221.2454547682,4196609.352973059,497.5565765894137
620221.5712314064,4196608.674551877,497.0623235620064
620221.8962031666,4196607.997806831,496.59459711449824
620222.2203700489,4196607.322737923,496.1533972468893
620222.5437320533,4196606.649345151,495.73872395917954
620222.8662891798,4196605.977628517,495.3505772513691
620223.1880414283,4196605.307588018,494.9889571234577
620223.5089887988,4196604.639223658,494.6538635754456
620223.8291312917,4196603.972535433,494.34529660733256
620224.1484689064,4196603.3075233465,494.0632562191189
620224.4670016433,4196602.644187395,493.8077424108043
620224.7847295022,4196601.982527582,493.57875518238905
620225.1016524832,4196601.322543905,493.37629453387274
620225.4177705863,4196600.664236365,493.2003604652557
620225.7330838115,4196600.007604962,493.0509529765379
620226.0475921587,4196599.352649696,492.9280720677193
620226.361295628,4196598.699370567,492.8317177387999
620226.6741942195,4196598.047767574,492.76188998977966
620226.9862879328,4196597.397840719,492.7185888206587
620227.2975767684,4196596.74959,492.70181423143686
620227.608060726,4196596.103015418,492.7115662221142
620227.9177398056,4196595.458116974,492.74784479269067
620228.2266140075,4196594.814894665,492.8106499431664
620228.5346833311,4196594.173348494,492.8999816735412
620228.8419477772,4196593.533478459,493.01583998381534
620229.1484073452,4196592.895284562,493.1582248739886
620229.4540620352,4196592.258766802,493.32713634406116
620229.7589118473,4196591.623925178,493.52257439403286
620230.0629567816,4196590.99075969,493.7445390239037
620230.3661968379,4196590.359270342,493.9930302336737
620230.6686320162,4196589.729457128,494.26804802334294
620230.9702623168,4196589.101320052,494.5695923929114
620231.2710877392,4196588.474859112,494.897663342379
620231.5711082837,4196587.850074311,495.2522608717459
620231.8703239504,4196587.226965644,495.63338498101183
620232.1687347391,4196586.605533116,496.04103567017705
620232.46634065,4196585.985776723,496.47521293924143
620232.7631416828,4196585.367696468,496.935916788205
620233.0591378378,4196584.751292351,497.42314721706776
620233.3543291149,4196584.136564368,497.9369042258297
620233.648715514,4196583.523512525,498.4771878144909
620233.9422970352,4196582.912136816,499.04399798305127
620234.2350736784,4196582.302437246,499.63733473151075
620234.5270454439,4196581.694413811,500.2571980598695
620234.8182123313,4196581.088066515,500.90358796812745
620235.1085743407,4196580.483395355,501.57650445628457
620235.3981314724,4196579.880400332,502.2759475243408
620235.686883726,4196579.279081445,503.0019171722963
620235.9748311017,4196578.679438695,503.75441340015107
620236.2619735997,4196578.081472082,504.5334362079049
620236.5483112194,4196577.485181606,505.33898559555803
620236.8338439614,4196576.890567268,506.1710615631102
620237.1185718253,4196576.297629066,507.02966411056167
620237.4024948115,4196575.706367,507.9147932379123
620237.6856129196,4196575.116781072,508.82644894516216
620237.96792615,4196574.52887128,509.76463123231116
620238.2494345023,4196573.942637625,510.7293400993593
620238.5301379766,4196573.358080109,511.72057554630675
620238.8100365732,4196572.775198728,512.7383375731533
620239.0891302917,4196572.193993484,513.7826261798991
620239.3674191323,4196571.614464377,514.8534413665441
620239.6449030952,4196571.036611406,515.9507831330882
620239.9215821798,4196570.460434573,517.0746514795316
620240.1974563868,4196569.885933876,518.2250464058742
620240.4725257156,4196569.313109317,519.4019679121159
620240.7467901666,4196568.741960893,520.6054159982567
620241.0202497398,4196568.1724886075,521.8353906642969
620241.292904435,4196567.604692458,523.0918919102363
620241.5647542522,4196567.038572446,524.3749197360747
620241.8357991914,4196566.474128571,525.6844741418124
620242.106039253,4196565.911360832,527.0205551274494
620242.3754744363,4196565.350269231,528.3831626929853
620242.6441047419,4196564.790853766,529.7722968384206
620242.9119301694,4196564.233114437,531.187957563755
620243.1789507193,4196563.677051246,532.6301448689887
