x,y,z,t
619718.5107015318,4195162.945806008,413.8553062796967,4240688.997600492
619723.4205933497,4195154.494706973,410.76120792636846,4240681.354746197
619728.3434606647,4195146.021274004,407.668574910241,4240673.6917027235
619733.2774058,4195137.528773453,404.5843600104596,4240666.011424098
619738.2206805774,4195129.020214355,401.51538383641946,4240658.316631626
619743.171686319,4195120.498348417,398.4683348277649,4240650.609813887
619748.1289738459,4195111.965670023,395.44976925439045,4240642.893226732
619753.0912434781,4195103.424416235,392.46611121644,4240635.168893295
619758.0573450353,4195094.876566784,389.5236526443073,4240627.438603983
619763.0262778366,4195086.323844086,386.62855329863544,4240619.703916487
619767.9971907003,4195077.767713226,383.78684077031767,4240611.966155776
619772.969381944,4195069.209381969,381.00441048049663,4240604.226414105
619777.9422993849,4195060.649800752,378.28702568056474,4240596.485551009
619782.9155403387,4195052.089662692,375.64031745216386,4240588.744193311
619787.8888516218,4195043.5294035785,373.069784707186,4240581.002735118
619792.8621295488,4195034.969201879,370.5807941877724,4240573.261337828
619797.8354199341,4195026.408978735,368.1785804663143,4240565.519930126
619802.8089180915,4195017.8483979665,365.86824594545254,4240557.778207988
619807.7829688336,4195009.286866067,363.65476085807734,4240550.035634681
619812.758066473,4195000.723532206,361.5429632673291,4240542.291440766
619817.734854821,4194992.157288231,359.53755906659745,4240534.5446241
619822.714127189,4194983.5867686635,357.6431219795221,4240526.793949836
619827.6968263872,4194975.010350701,355.86409355999206,4240519.037950422
619832.6840447248,4194966.426154219,354.20478319214635,4240511.274925605
619837.6770240115,4194957.832041763,352.6693680903735,4240503.502942434
619842.6771555551,4194949.225618562,351.2618932993116,4240495.719835257
619847.6859801633,4194940.604232515,349.9862716938487,4240487.923205728
619852.7051881432,4194931.964974201,348.8462839791224,4240480.110422801
619857.7366193008,4194923.304676872,347.84557869052,4240472.278622739
619862.782262942,4194914.619916456,346.98767219367835,4240464.424709111
619867.8442578717,4194905.90701156,346.27594868448415,4240456.545352798
619872.9248923943,4194897.162023463,345.7136601890737,4240448.636991982
619878.026604313,4194888.380756122,345.3039265638331,4240440.695832165
619883.1519809313,4194879.558756168,345.049735495398,4240432.717846158
619888.3037590511,4194870.691312912,344.95394250065374,4240424.698774091
619893.4848249741,4194861.773458336,345.0192709267353,4240416.6341234045
619898.6982145014,4194852.799967099,345.2483119510275,4240408.51916886
619903.947112933,4194843.76535654,345.64352458116474,4240400.34895254
619909.2348550688,4194834.663886667,346.207235655031,4240392.118283846
619914.5649252076,4194825.48956017,346.9416398407603,4240383.821739505
619919.9409571477,4194816.236122413,347.84879963673575,4240375.453663569
619925.3667341868,4194806.897061432,348.93064537159074,4240367.008167415
619930.8461891216,4194797.465607945,350.1889752042081,4240358.479129754
619936.3834042486,4194787.934735342,351.62545512372014,4240349.860196625
619941.9826113632,4194778.29715969,353.2416189495092,4240341.144781403
619947.6481917605,4194768.5453397315,355.03886833120697,4240332.326064798
619953.3846762346,4194758.671476886,357.01847274869516,4240323.396994862
619959.1967450794,4194748.667515246,359.18156951210494,4240314.350286986
619965.0892280875,4194738.525141584,361.5291637618172,4240305.178423904
619971.0671045514,4194728.235785345,364.06212846846245,4240295.873655704
619977.1355032624,4194717.790618652,366.78120443292096,4240286.427999818
619983.2997025118,4194707.180556301,369.6870002863228,4240276.833241033
