x,y,z,t
618873.9708240023,4196616.60108151,813.3196817311097,4242003.758630631
618879.9764580412,4196606.26394784,808.1153743426045,4241994.408278605
618885.9371261173,4196596.004211355,802.9027817165918,4241985.1279483745
618891.8530737596,4196585.821449442,797.6836268065246,4241975.917257376
618897.7245464964,4196575.715239486,792.459632565857,4241966.775823054
618903.5517898564,4196565.685158874,787.2325219480417,4241957.703262853
618909.3350493689,4196555.730784991,782.0040179065331,4241948.699194228
618915.074570562,4196545.851695224,776.7758433947843,4241939.76323463
618920.7705989648,4196536.047466961,771.5497213662495,4241930.895001525
618926.4233801056,4196526.317677586,766.327374774381,4241922.094112372
618932.0331595135,4196516.661904487,761.1105265726333,4241913.360184641
618937.6001827169,4196507.079725049,755.9008997144593,4241904.692835802
618943.1246952447,4196497.57071666,750.7002171533132,4241896.091683333
618948.6069426255,4196488.134456705,745.5102018426483,4241887.556344714
618954.0471703884,4196478.77052257,740.3325767359179,4241879.086437427
618959.4456240615,4196469.4784916425,735.1690647865756,4241870.681578961
618964.802549174,4196460.2579413075,730.0213889480754,4241862.341386807
618970.1181912546,4196451.108448953,724.8912721738701,4241854.065478461
618975.3927958318,4196442.029591964,719.7804374174139,4241845.853471419
618980.6266084342,4196433.020947726,714.6906076321601,4241837.704983187
618985.8198745908,4196424.082093628,709.6235057715619,4241829.61963127
618990.9728398301,4196415.212607054,704.5808547890733,4241821.597033178
618996.085749681,4196406.412065391,699.5643776381478,4241813.636806426
619001.1588496722,4196397.680046027,694.5757972722386,4241805.73856853
619006.1923853321,4196389.016126345,689.6168366447996,4241797.90193701
619011.1866021899,4196380.419883734,684.6892187092842,4241790.126529392
619016.141745774,4196371.890895579,679.7946664191458,4241782.411963202
619021.0580616131,4196363.4287392665,674.9349027278381,4241774.757855972
619025.935795236,4196355.032992183,670.1116505888147,4241767.163825237
619030.7751921713,4196346.703231716,665.326632955529,4241759.629488534
619035.576497948,4196338.439035249,660.5815727814345,4241752.154463405
619040.3399580948,4196330.2399801705,655.8781930199849,4241744.738367394
619045.0658181399,4196322.1056438675,651.2182166246336,4241737.380818049
619049.7543236127,4196314.0356037235,646.6033665488344,4241730.081432921
619054.4057200414,4196306.029437127,642.0353657460405,4241722.839829563
619059.0202529549,4196298.086721462,637.5159371697056,4241715.655625533
619063.5981678821,4196290.207034119,633.0468037732834,4241708.528438396
619068.1397103512,4196282.389952481,628.6296885102271,4241701.457885708
619072.6451258915,4196274.6350539345,624.2663143339904,4241694.44358504
619077.1146600313,4196266.941915867,619.9584041980268,4241687.485153961
619081.5485582994,4196259.310115664,615.7076810557899,4241680.582210043
619085.9470662246,4196251.739230713,611.5158678607331,4241673.734370863
619090.3104293359,4196244.228838398,607.3846875663104,4241666.941253999
619094.6388931614,4196236.778516107,603.3158631259747,4241660.202477031
619098.9327032303,4196229.3878412265,599.31111749318,4241653.517657546
619103.1921050709,4196222.056391142,595.3721736213795,4241646.886413129
619107.4173442123,4196214.783743241,591.500754464027,4241640.308361372
