x,y,z,lat,lon,elevation
619076.6044797031,4197549.475056484,700.0,37.91770500274988,-1.6452769060744041,691.4192
619106.372065281,4197549.475056484,700.0,37.91770110424117,-1.6449383302530567,692.6251
619136.1396508589,4197549.475056484,700.0,37.91769720475878,-1.6445997544969997,694.21
619165.9072364368,4197549.475056484,700.0,37.917693304302716,-1.6442611788063095,697.5712
619195.6748220148,4197549.475056484,700.0,37.917689402872966,-1.6439226031809862,690.8237
619225.4424075927,4197549.475056484,700.0,37.91768550046953,-1.6435840276210039,692.1885
619255.2099931706,4197549.475056484,700.0,37.91768159709241,-1.6432454521264395,693.5227
619284.9775787486,4197549.475056484,700.0,37.91767769274162,-1.6429068766972417,694.967
619314.7451643265,4197549.475056484,700.0,37.917673787417144,-1.6425683013334869,699.67426
619344.5127499044,4197549.475056484,700.0,37.91766988111899,-1.6422297260351755,695.49194
619374.2803354823,4197549.475056484,700.0,37.91766597384715,-1.6418911508023324,699.5674
619404.0479210602,4197549.475056484,700.0,37.91766206560164,-1.6415525756349325,703.8863
619433.8155066381,4197549.475056484,700.0,37.917658156382444,-1.6412140005330265,709.368
619463.583092216,4197549.475056484,700.0,37.91765424618958,-1.6408754254966145,713.79425
619493.350677794,4197549.475056484,700.0,37.91765033502303,-1.6405368505257218,712.87085
619523.1182633719,4197549.475056484,700.0,37.917646422882804,-1.6401982756203743,712.7539
619552.8858489499,4197549.475056484,700.0,37.91764250976891,-1.6398597007805715,712.1382
619582.6534345278,4197549.475056484,700.0,37.91763859568133,-1.639521126006339,709.84503
619612.4210201057,4197549.475056484,700.0,37.91763468062009,-1.6391825512977023,707.6291
619642.1886056836,4197549.475056484,700.0,37.91763076458516,-1.6388439766546359,695.23834
619671.9561912615,4197549.475056484,700.0,37.917626847576564,-1.638505402077216,691.09216
619701.7237768394,4197549.475056484,700.0,37.917622929594295,-1.6381668275654175,687.3195
619731.4913624173,4197549.475056484,700.0,37.91761901063836,-1.6378282531192656,683.67694
619761.2589479953,4197549.475056484,700.0,37.91761509070874,-1.6374896787387858,679.1677
619791.0265335732,4197549.475056484,700.0,37.91761116980547,-1.637151104423978,669.17865
619820.7941191511,4197549.475056484,700.0,37.91760724792851,-1.6368125301748677,662.06384
619850.5617047291,4197549.475056484,700.0,37.917603325077884,-1.6364739559914805,658.2189
619880.329290307,4197549.475056484,700.0,37.91759940125359,-1.6361353818738165,654.44507
619910.0968758849,4197549.475056484,700.0,37.91759547645563,-1.6357968078219005,649.8489
619939.8644614628,4197549.475056484,700.0,37.917591550683994,-1.6354582338357586,640.394
619969.6320470407,4197549.475056484,700.0,37.9175876239387,-1.6351196599153905,631.4864
619999.3996326186,4197549.475056484,700.0,37.91758369621974,-1.6347810860608218,628.32025
620029.1672181966,4197549.475056484,700.0,37.91757976752711,-1.6344425122720525,624.9456
620058.9348037745,4197549.475056484,700.0,37.91757583786081,-1.6341039385491076,621.0551
620088.7023893524,4197549.475056484,700.0,37.91757190722085,-1.6337653648920387,616.5558
620118.4699749304,4197549.475056484,700.0,37.91756797560721,-1.6334267913007945,614.0542
620148.2375605083,4197549.475056484,700.0,37.91756404301992,-1.6330882177754513,609.3481
620178.0051460862,4197549.475056484,700.0,37.91756010945897,-1.6327496443159837,606.5369
620207.7727316641,4197549.475056484,700.0,37.91755617492435,-1.6324110709224429,602.8786
620237.540317242,4197549.475056484,700.0,37.917552239416075,-1.6320724975948284,600.568
620267.30790282,4197549.475056484,700.0,37.91754830293413,-1.6317339243331404,599.8453
620297.0754883979,4197549.475056484,700.0,37.91754436547853,-1.63139535113743,595.48663
620326.8430739758,4197549.475056484,700.0,37.91754042704926,-1.6310567780076715,592.2288
620356.6106595537,4197549.475056484,700.0,37.91753648764634,-1.6307182049439157,589.46216
620386.3782451317,4197549.475056484,700.0,37.91753254726976,-1.630379631946163,587.2556
620416.1458307096,4197549.475056484,700.0,37.917528605919514,-1.6300410590144385,584.2237
620445.9134162875,4197549.475056484,700.0,37.917524663595614,-1.629702486148768,581.3499
620475.6810018654,4197549.475056484,700.0,37.91752072029806,-1.629363913349151,577.051
620505.4485874433,4197549.475056484,700.0,37.91751677602684,-1.629025340615588,575.61084
620535.2161730212,4197549.475056484,700.0,37.917512830781966,-1.6286867679481294,574.8226
620564.9837585991,4197549.475056484,700.0,37.917508884563446,-1.6283481953467756,572.7376
620594.751344177,4197549.475056484,700.0,37.91750493737126,-1.6280096228115262,571.11707
620624.518929755,4197549.475056484,700.0,37.91750098920542,-1.6276710503424325,569.04504
620654.286515333,4197549.475056484,700.0,37.917497040065925,-1.6273324779394944,567.8642
620684.0541009109,4197549.475056484,700.0,37.917493089952785,-1.6269939056027118,568.4295
620713.8216864888,4197549.475056484,700.0,37.91748913886598,-1.6266553333321356,567.4193
620743.5892720667,4197549.475056484,700.0,37.917485186805536,-1.6263167611277405,566.0474
620773.3568576446,4197549.475056484,700.0,37.91748123377143,-1.625978188989577,564.659
620803.1244432225,4197549.475056484,700.0,37.91747727976367,-1.6256396169176457,562.1725
620832.8920288004,4197549.475056484,700.0,37.91747332478227,-1.6253010449119716,561.0199
620862.6596143784,4197549.475056484,700.0,37.91746936882721,-1.6249624729725547,559.7574
620892.4271999563,4197549.475056484,700.0,37.91746541189851,-1.624623901099446,558.3215
620922.1947855343,4197549.475056484,700.0,37.91746145399616,-1.6242853292926203,556.0496
620951.9623711122,4197549.475056484,700.0,37.91745749512015,-1.6239467575521025,552.7506
620981.7299566901,4197549.475056484,700.0,37.91745353527051,-1.6236081858779439,552.5785
621011.497542268,4197549.475056484,700.0,37.91744957444721,-1.623269614270119,552.1886
621041.2651278459,4197549.475056484,700.0,37.91744561265027,-1.6229310427286532,552.2386
621071.0327134238,4197549.475056484,700.0,37.917441649879684,-1.6225924712535973,552.4218
621100.8002990017,4197549.475056484,700.0,37.91743768613544,-1.622253899844926,552.6624
621130.5678845797,4197549.475056484,700.0,37.91743372141757,-1.6219153285026648,553.1827
621160.3354701576,4197549.475056484,700.0,37.91742975572605,-1.621576757226839,553.0177
621190.1030557356,4197549.475056484,700.0,37.91742578906088,-1.6212381860174483,553.20905
621219.8706413135,4197549.475056484,700.0,37.91742182142206,-1.6208996148745443,553.9016
621249.6382268914,4197549.475056484,700.0,37.91741785280961,-1.6205610437981008,554.15735
621279.4058124693,4197549.475056484,700.0,37.91741388322352,-1.6202224727881693,554.6442
