x,y,z,t
619520.6800326814,4195503.459739195,620.5419131326278,4240996.952801512
619521.106131597,4195502.726320972,620.774758130774,4240996.2894948665
619521.5246671019,4195502.005921189,621.0237187498109,4240995.637962219
619521.9356391965,4195501.298539845,621.2887949897386,4240994.998203566
619522.3390478807,4195500.604176941,621.5699868505571,4240994.370218904
619522.7348931546,4195499.922832477,621.8672943322664,4240993.754008229
619523.123175018,4195499.254506452,622.1807174348667,4240993.149571539
619523.5038934711,4195498.599198867,622.5102561583575,4240992.55690883
619523.8770485137,4195497.956909722,622.8559105027391,4240991.9760201
619524.242640146,4195497.327639014,623.2176804680116,4240991.406905343
619524.6006683679,4195496.711386749,623.595566054175,4240990.84956456
619524.9511331794,4195496.108152922,623.9895672612292,4240990.303997745
619525.2940345805,4195495.517937535,624.3996840891742,4240989.770204897
619525.6293725711,4195494.940740587,624.8259165380099,4240989.248186011
619525.9571471515,4195494.376562079,625.2682646077363,4240988.737941086
619526.2773583214,4195493.825402012,625.7267282983537,4240988.2394701205
619526.5900060808,4195493.287260382,626.2013076098617,4240987.752773107
619526.8950904302,4195492.762137194,626.6920025422608,4240987.27785005
619527.1926113687,4195492.250032445,627.1988130955505,4240986.814700942
619527.4825688971,4195491.750946135,627.7217392697311,4240986.363325779
619527.764963015,4195491.264878266,628.2607810648022,4240985.923724565
619528.0397937224,4195490.791828834,628.8159384807643,4240985.495897291
619528.3070610197,4195490.331797844,629.3872115176172,4240985.07984396
619528.5667649063,4195489.884785294,629.974600175361,4240984.675564567
