x,y,z,t
618857.1143012017,4196645.615191973,688.4097899842744,4242030.003127185
618861.1657159711,4196638.64173742,686.7598470191236,4242023.695331631
618865.2802273015,4196631.559678585,684.88838355845,4242017.289304834
618869.4546869393,4196624.374434364,682.8037081453214,4242010.789948692
618873.6860179462,4196617.091300903,680.5140429081582,4242004.202054059
618877.9712147001,4196609.715451599,678.0275235607334,4241997.530300739
618882.3073428948,4196602.251937095,675.352199402171,4241990.779257489
618886.6915395393,4196594.705685283,672.4960333169475,4241983.953382014
618891.1210129593,4196587.081501303,669.4669017748919,4241977.057020972
618895.5930427948,4196579.384067547,666.2725948311836,4241970.0944099715
618900.1049800031,4196571.617943648,662.9208161263559,4241963.069673571
618904.6542468558,4196563.787566497,659.4191828862929,4241955.9868252855
618909.2383369418,4196555.897250227,655.7752259222314,4241948.849767577
618913.8548151647,4196547.95118622,651.9963896307597,4241941.66229186
618918.5013177445,4196539.95344311,648.0900319938185,4241934.428078503
618923.1755522162,4196531.907966774,644.0634245787,4241927.150696826
618927.8752974314,4196523.818580343,639.9237525380493,4241919.833605102
618932.5984035569,4196515.688984195,635.6781146098626,4241912.480150559
618937.3427920755,4196507.522755952,631.3335231174888,4241905.093569375
618942.1064557856,4196499.323350492,626.8969039696279,4241897.676986689
618946.8874588016,4196491.094099936,622.375096660333,4241890.233416585
618951.6839365534,4196482.838213656,617.7748542690086,4241882.765762113
618956.494095787,4196474.558778272,613.1028434604111,4241875.276815272
618961.3162145641,4196466.25875765,608.3656444846496,4241867.769257016
618966.1486422616,4196457.940992909,603.5697511771843,4241860.2456572605
618970.9897995731,4196449.608202412,598.7215709588284,4241852.708474876
618975.838178507,4196441.262981774,593.827424835746,4241845.160057691
618980.6923423883,4196432.907803859,588.8935473994541,4241837.602642493
618985.5509258574,4196424.545018774,583.9260868268215,4241830.038355027
618990.41263487,4196416.17685388,578.9311048800685,4241822.469210001
618995.2762466988,4196407.805413785,573.9145769067682,4241814.897111079
619000.1406099311,4196399.432680344,568.8823918398452,4241807.323850888
619005.0046444703,4196391.060512664,563.8403521975764,4241799.7511110185
619009.8673415357,4196382.6906470945,558.7941740835904,4241792.1804620195
619014.7277636623,4196374.32469724,553.749487186868,4241784.613363406
619019.5850447011,4196365.964153949,548.7118347817423,4241777.051163653
619024.4383898183,4196357.610385322,543.6866737278978,4241769.495100204
619029.2870754963,4196349.264636706,538.679374470371,4241761.9462994635
619034.1304495332,4196340.928030694,533.6952210395514,4241754.405776802
619038.9679310429,4196332.601567132,528.7394110511793,4241746.874436557
619043.799010455,4196324.286123113,523.8170557063479,4241739.353072033
619048.6232495146,4196315.9824529765,518.9331797915019,4241731.842365499
619053.4402812833,4196307.691188314,514.0927216784382,4241724.342888195
619058.2498101376,4196299.412837963,509.3005333243058,4241716.855100329
619063.0516117702,4196291.147788009,504.56138027160534,4241709.379351075
619067.8455331897,4196282.896301789,499.8799416481901,4241701.915878583
619072.6314927202,4196274.6585198855,495.2608101672646,4241694.464809966
619077.4094800015,4196266.434460132,490.7084921273859,4241687.026161315
619082.1795559896,4196258.224017607,486.22740741246315,4241679.599837686
619086.9418529558,4196250.026964639,481.82188949175725,4241672.185633112
619091.6965744877,4196241.84295081,477.49618541988116,4241664.783230599
619096.4439954879,4196233.671502941,473.25445583679976,4241657.392202123
619101.1844621752,4196225.5120251095,469.10077496783015,4241650.012008635
619105.9183920844,4196217.363798639,465.0391306236413,4241642.642000066
619110.6462740658,4196209.225982099,461.0734242002543,4241635.281415314
619115.3686682854,4196201.097611309,457.2074706790421,4241627.929382258
619120.0862062251,4196192.977599341,453.4449986267298,4241620.584917754
619124.7995906825,4196184.8647365095,449.7896501953944,4241613.246927631
619129.5095957707,4196176.757690381,446.2449811224652,4241605.9142067
619134.2170669194,4196168.65500577,442.814460730723,4241598.585438749
619138.9229208732,4196160.555104738,439.501471928301,4241591.259196543
619143.6281456928,4196152.456286596,436.30931120868433,4241583.933941829
619148.3338007545,4196144.356727905,433.2411886507101,4241576.608025333
619153.0410167509,4196136.254482472,430.3002279185675,4241569.279686762
619157.7509956897,4196128.147481353,427.4894662617976,4241561.947054803
619162.4650108946,4196120.033532855,424.8118545152936,4241554.608147128
619167.1844070051,4196111.910322529,422.2702570993007,4241547.260870388
619171.9105999768,4196103.775413179,419.8674520194161,4241539.903020218
619176.6450770803,4196095.626244855,417.60613086658884,4241532.53228124
619181.3893969029,4196087.460134856,415.48889881712034,4241525.146227058
619186.1451893467,4196079.274277729,413.51827463266363,4241517.74232026
619190.9141556303,4196071.065745272,411.6966906602242,4241510.317912423
619195.6980682877,4196062.831486527,410.02649283215897,4241502.870244108
619200.4987711689,4196054.568327787,408.5099406661775,4241495.396444862
619205.3181794393,4196046.272972596,407.1492072653409,4241487.893533224
619210.1582795806,4196037.942001742,405.9463793180625,4241480.358416722
619215.0211293898,4196029.571873265,404.9034570981076,4241472.787891867
619219.9088579798,4196021.158922452,404.0223544645934,4241465.178644167
619224.8236657795,4196012.699361836,403.30489886198933,4241457.527248117
619229.767824533,4196004.189281204,402.7528313201168,4241449.830167208
619234.7436773009,4195995.624647587,402.36780645414905,4241442.083753919
619239.7536384591,4195987.001305264,402.1513924646114,4241434.284249724
619244.8001936993,4195978.31497577,402.1050711373813,4241426.427785096
619249.885900029,4195969.561257878,402.2302378436881,4241418.510379497
619255.0133857717,4195960.735627619,402.5282015401133,4241410.527941393
619260.185350566,4195951.833438263,403.00018476859003,4241402.476268237
619265.4045653673,4195942.849920336,403.647323656404,4241394.351046493
619270.6738724458,4195933.78018161,404.47066791619255,4241386.147851616
619275.996185388,4195924.619207106,405.4711808459451,4241377.862148066
619281.374489096,4195915.361859091,406.6497393290032,4241369.489289303
619286.8118397878,4195906.002877084,408.00713383406014,4241361.024517794
619292.3113649967,4195896.536877851,409.5440684151615,4241352.462965009
619297.8762635726,4195886.958355406,411.2611607117048,4241343.799651422
619303.5098056805,4195877.261681013,413.15894194843963,4241335.0294865165
619309.2153328011,4195867.441103182,415.2378569354672,4241326.147268787
619314.9962577315,4195857.490747674,417.4982640682414,4241317.147685738
619320.8560645839,4195847.404617498,419.9404353275675,4241308.025313884
619326.7983087869,4195837.176592908,422.56455627960327,4241298.774618756
619332.8266170841,4195826.800431413,425.3707260758581,4241289.3899549
619338.9446875355,4195816.269767764,428.35895745319374,4241279.865565882
