x,y,z,t
619324.8890207314,4195840.4629346505,463.9952238120085,4241301.746935745
619326.5742128615,4195837.562315633,461.10490212254,4241299.123483868
619328.2861034314,4195834.615742208,458.20744391654694,4241296.4584697895
619330.0262433102,4195831.6205449635,455.30100044987375,4241293.749479222
619331.7962010874,4195828.574023977,452.3837988653364,4241290.99407029
619333.5975630732,4195825.4734488325,449.4541421927215,4241288.189773543
619335.4319332979,4195822.316058607,446.5104093487872,4241285.334091944
619337.3009335127,4195819.099061879,443.5510551372622,4241282.424500879
619339.2062031897,4195815.819636727,440.57461024884674,4241279.458448148
619341.1493995206,4195812.474930724,437.5796812612118,4241276.4333539745
619343.1321974185,4195809.062060946,434.5649506389997,4241273.346610999
619345.1562895166,4195805.578113965,431.52917673382365,4241270.195584283
619347.2233861688,4195802.020145853,428.4711937842683,4241266.97761131
619349.3352154496,4195798.38518218,425.3899119158889,4241263.69000198
619351.4935231536,4195794.670218016,422.284317141212,4241260.3300386155
619353.7000727965,4195790.872217928,419.1534713597353,4241256.894975963
619355.9566456148,4195786.988115982,415.9965123579276,4241253.382041185
619358.2650405644,4195783.014815744,412.81265380922855,4241249.78843387
619360.6270743227,4195778.949190278,409.6011852740491,4241246.1113260295
619363.0445812871,4195774.788082145,406.36147219977124,4241242.347862095
619365.5194135765,4195770.528303408,403.0929559207481,4241238.495158921
619368.0534410288,4195766.166635626,399.79515365830366,4241234.550305788
619370.648551204,4195761.699829858,396.46765852073315,4241230.510364401
619373.3066493815,4195757.124606661,393.110139503303,4241226.372368886
619376.0296585622,4195752.437656091,389.7223414882505,4241222.1333257975
619378.8195194664,4195747.635637702,386.3040852447842,4241217.790214115
619381.6781905359,4195742.71518055,382.85526742908354,4241213.339985243
619384.6076479327,4195737.672883185,379.37586058429923,4241208.779563013
619387.6098855392,4195732.505313658,375.86591314055295,4241204.1058436865
619390.6869149589,4195727.20900952,372.3255494149375,4241199.315695951
619393.8407655151,4195721.780477817,368.7549696115168,4241194.40596092
619397.073484252,4195716.216195098,365.15444982132567,4241189.373452141
619400.3871359344,4195710.512607408,361.5243420223705,4241184.21495559
619403.7838030477,4195704.666130291,357.8650740796281,4241178.927229672
619407.2655857976,4195698.67314879,354.1771497450468,4241173.507005225
619410.8346021106,4195692.530017449,350.46114865754583,4241167.950985518
619414.4929876333,4195686.233060304,346.7177263430156,4241162.2558462545
619418.2428957337,4195679.778570899,342.9476142143177,4241156.418235572
619422.0864974993,4195673.162812268,339.1516195712845,4241150.434774038
619426.0259817386,4195666.38201695,335.33062560071977,4241144.302054663
619430.0635549809,4195659.43238698,331.48559137639813,4241138.016642887
619434.2014414759,4195652.310093892,327.61755185906543,4241131.575076591
619438.441883194,4195645.011278717,323.72761789643846,4241124.973866093
619442.7871398254,4195637.532051988,319.81697622320524,4241118.209494148
619447.2394887813,4195629.868493736,315.8868894610249,4241111.2784159575
619451.8012251939,4195622.016653487,311.9386961185274,4241104.177059155
619456.4746619157,4195613.972550271,307.973810591314,4241096.901823823
