x,y,z,t
619635.4338515123,4195305.940949885,350.6647732993116,4240818.318326518
619637.3512369571,4195302.640670596,348.3490311127166,4240815.333619895
619639.3027696369,4195299.281615741,346.0589744731492,4240812.295759197
619641.2895195564,4195295.861943588,343.7935661844841,4240809.203078871
619643.3125627497,4195292.379802022,341.5517618148686,4240806.053903981
619645.3729812785,4195288.83332856,339.33250969672184,4240802.846550216
619647.4718632322,4195285.220650335,337.1347509267353,4240799.579323883
619649.6103027294,4195281.53988411,334.95741936587274,4240796.250521913
619651.7893999161,4195277.78913627,332.7994416393702,4240792.858431855
619654.0102609668,4195273.966502823,330.65973713673577,4240789.401331883
619656.2739980845,4195270.070069402,328.53721801175,4240785.877490789
619658.5817294996,4195266.097911267,326.4307891824654,4240782.28516799
619660.9345794718,4195262.048093293,324.339348331207,4240778.622613521
619663.3336782876,4195257.91866999,322.2617859045718,4240774.8880680455
619665.780162263,4195253.7076854855,320.19698511342926,4240771.079762844
619668.2751737417,4195249.413173532,318.14382193292096,4240767.195919822
619670.8198610956,4195245.033157509,316.10116510246064,4240763.234751508
619673.4153787245,4195240.565650414,314.0678761257343,4240759.19446105
619676.0628870567,4195236.008654875,312.04280927070045,4240755.073242228
619678.763552549,4195231.36016314,310.0248115695893,4240750.869279435
619681.518547686,4195226.618157082,308.01272281890374,4240746.580747697
619684.3290509805,4195221.780608199,306.0053755794188,4240742.205812655
619687.1962469734,4195216.845477612,304.0015951761815,4240737.742630586
