x,y,z,t
619226.5142638122,4196009.789437974,606.8354456905397,4241454.895319131
619227.8792947337,4196007.439893029,606.1477910186145,4241452.770234923
619229.218121507,4196005.135451695,605.4942944982838,4241450.685946068
619230.5308108582,4196002.875999121,604.8751396520383,4241448.642348648
619231.8174295136,4196000.661420455,604.2905100023687,4241446.639338748
619233.0780441993,4195998.491600845,603.7405890717656,4241444.6768124495
619234.3127216416,4195996.366425438,603.2255603827196,4241442.754665837
619235.5215285667,4195994.285779385,602.7456074577215,4241440.872795
619236.7045317008,4195992.249547832,602.3009138192618,4241439.031096021
619237.86179777,4195990.257615928,601.8916629898312,4241437.22946499
619238.9933935008,4195988.30986882,601.5180384919203,4241435.467797995
619240.099385619,4195986.406191659,601.1802238480198,4241433.745991125
619241.1798408512,4195984.546469591,600.8784025806204,4241432.063940469
619242.2348259233,4195982.730587765,600.6127582122126,4241430.421542119
619243.2644075617,4195980.958431328,600.3834742652872,4241428.818692165
619244.2686524924,4195979.22988543,600.1907342623348,4241427.255286702
619245.2476274419,4195977.544835218,600.034721725846,4241425.731221821
619246.2013991361,4195975.9031658415,599.9156201783114,4241424.246393616
619247.1300343013,4195974.304762448,599.8336131422219,4241422.800698184
619248.0335996638,4195972.749510186,599.788884140068,4241421.394031619
619248.9121619498,4195971.237294203,599.7816166943402,4241420.026290016
619249.7657878854,4195969.767999646,599.8119943275294,4241418.697369473
619250.5945441969,4195968.341511667,599.8802005621261,4241417.407166089
619251.3984976105,4195966.957715412,599.9864189206208,4241416.155575962
619252.1777148524,4195965.616496028,600.1308329255045,4241414.942495191
619252.9322626485,4195964.317738665,600.3136260992676,4241413.767819875
619253.6622077255,4195963.061328472,600.5349819644009,4241412.631446118
619254.3676168093,4195961.847150594,600.7950840433948,4241411.533270017
619255.0485566263,4195960.6750901835,601.0941158587402,4241410.47318768
619255.7050939025,4195959.545032385,601.4322609329278,4241409.451095205
619256.3372953641,4195958.456862349,601.809702788448,4241408.466888698
619256.9452277377,4195957.410465222,602.2266249477916,4241407.520464262
619257.5289577488,4195956.405726154,602.6832109334491,4241406.611718005
619258.0885521243,4195955.442530292,603.1796442679113,4241405.740546029
619258.62407759,4195954.520762785,603.7161084736688,4241404.906844444
619259.1356008725,4195953.640308781,604.2927870732124,4241404.110509355
619259.6231886973,4195952.801053428,604.9098635890325,4241403.35143687
619260.0869077912,4195952.002881874,605.5675215436199,4241402.629523099
619260.5268248802,4195951.245679268,606.2659444594651,4241401.94466415
619260.9430066906,4195950.529330757,607.005315859059,4241401.296756132
619261.3355199485,4195949.85372149,607.785819264892,4241400.685695156
619261.7044313804,4195949.218736616,608.6076381994548,4241400.111377336
