x,y,z,t
619746.142418948,4195115.309416169,591.439147949219,588.2063187500002
619748.1442833205,4195111.8637284245,590.6155089050294,588.2063187500002
619750.1310771958,4195108.443980613,589.8021576904299,588.2063187500002
619752.1028005739,4195105.050172734,588.9990943054202,588.2063187500002
619754.059453455,4195101.6823047865,588.2063187500002,588.2063187500002
619756.0010358389,4195098.340376774,587.42383102417,588.2063187500002
619757.9275477256,4195095.024388693,586.6516311279299,588.2063187500002
619759.8389891152,4195091.734340546,585.8897190612794,588.2063187500002
619761.7353600077,4195088.47023233,585.138094824219,588.2063187500002
619763.616660403,4195085.232064048,584.3967584167483,588.2063187500002
619765.482890301,4195082.019835699,583.6657098388674,588.2063187500002
619767.3340497018,4195078.833547283,582.9449490905763,588.2063187500002
619769.1701386055,4195075.6731988,582.2344761718753,588.2063187500002
619770.9911570123,4195072.538790248,581.5342910827638,588.2063187500002
619772.7971049217,4195069.430321631,580.8443938232423,588.2063187500002
619774.5879823338,4195066.347792946,580.1647843933107,588.2063187500002
619776.3637892491,4195063.291204195,579.4954627929689,588.2063187500002
619778.1245256669,4195060.260555374,578.836429022217,588.2063187500002
619779.870191588,4195057.255846487,578.187683081055,588.2063187500002
619781.6007870116,4195054.277077534,577.5492249694827,588.2063187500002
619783.3163119381,4195051.324248513,576.9210546875001,588.2063187500002
619785.0167663674,4195048.397359425,576.3031722351076,588.2063187500002
619786.7021502997,4195045.496410269,575.6955776123048,588.2063187500002
619788.3724637346,4195042.621401047,575.098270819092,588.2063187500002
619790.0277066724,4195039.7723317575,574.5112518554689,588.2063187500002
619791.6678791132,4195036.949202401,573.9345207214358,588.2063187500002
619793.2929810567,4195034.152012978,573.3680774169924,588.2063187500002
619794.9030125032,4195031.380763487,572.8119219421388,588.2063187500002
619796.4979734523,4195028.635453928,572.2660542968752,588.2063187500002
619798.0778639044,4195025.916084303,571.7304744812012,588.2063187500002
619799.6426838592,4195023.22265461,571.2051824951172,588.2063187500002
619801.1924333171,4195020.55516485,570.6901783386231,588.2063187500002
619802.7271122776,4195017.913615024,570.1854620117189,588.2063187500002
619804.2467207412,4195015.298005129,569.6910335144044,588.2063187500002
619805.7512587074,4195012.708335169,569.2068928466797,588.2063187500002
619807.2407261765,4195010.14460514,568.733040008545,588.2063187500002
619808.7151231486,4195007.606815045,568.269475,588.2063187500002
619810.1744496234,4195005.094964881,567.8161978210451,588.2063187500002
619811.618705601,4195002.609054652,567.3732084716798,588.2063187500002
619813.0478910814,4195000.149084355,566.9405069519044,588.2063187500002
619814.4620060648,4194997.7150539905,566.5180932617188,588.2063187500002
619815.8610505511,4194995.306963559,566.105967401123,588.2063187500002
619817.2450245401,4194992.92481306,565.7041293701174,588.2063187500002
619818.6139280321,4194990.568602495,565.3125791687013,588.2063187500002
619819.9677610267,4194988.238331862,564.9313167968752,588.2063187500002
619821.3065235242,4194985.934001162,564.5603422546388,588.2063187500002
619822.6302155247,4194983.655610395,564.1996555419923,588.2063187500002
619823.9388370278,4194981.403159561,563.8492566589357,588.2063187500002
619825.2323880338,4194979.176648659,563.5091456054688,588.2063187500002
619826.5108685427,4194976.976077691,563.1793223815919,588.2063187500002
619827.7742785546,4194974.801446654,562.8597869873047,588.2063187500002
619829.0226180691,4194972.652755551,562.5505394226075,588.2063187500002
619830.2558870866,4194970.530004381,562.2515796875,588.2063187500002
619831.4740856069,4194968.433193143,561.9629077819825,588.2063187500002
619832.6772136299,4194966.362321839,561.6845237060547,588.2063187500002
619833.865271156,4194964.317390467,561.4164274597168,588.2063187500002
619835.0382581847,4194962.298399028,561.1586190429688,588.2063187500002
619836.1961747163,4194960.305347523,560.9110984558106,588.2063187500002
619837.3390207508,4194958.338235949,560.6738656982423,588.2063187500002
619838.4667962883,4194956.397064309,560.4469207702638,588.2063187500002
619839.5795013284,4194954.481832601,560.230263671875,588.2063187500002
