x,y,z
619789.2947262994,4196180.073993607,721.4397196703495
619800.6946346068,4196159.449093371,708.3188883584462
619811.7039067927,4196139.530938383,695.5228964835993
619822.3646670867,4196120.2433168,683.0427151845365
619832.7162779443,4196101.515013427,670.8697930695043
619842.795437306,4196083.279633746,658.9960404731972
619852.6362743655,4196065.475430666,647.4138137939259
619862.2704438351,4196048.045133964,636.1158999110244
619871.7272187158,4196030.935782449,625.0955006824898
619881.0335815677,4196014.098558833,614.3462175228603
619890.214314287,4195997.488627302,603.8620360613303
619899.2920863798,4195981.064973819,593.6373108801023
619908.287541743,4195964.790249107,583.6667503329736
619917.2193839428,4195948.630614368,573.9454014441616
619926.1044600012,4195932.555589696,564.4686348873641
619934.9578426788,4195916.537905207,555.2321300450579
619943.7929112652,4195900.5533548705,546.2318601480325
619952.6214308678,4195884.580653061,537.4640774951607
619961.4536302057,4195868.601293815,528.9252987534069
619970.2982779026,4195852.599412795,520.6122903380696
619979.1627572865,4195836.561651964,512.5220538732642
619988.0531396877,4195820.477026969,504.65181173263886
619996.9742562422,4195804.336797244,496.99899266032844
620005.9297681937,4195788.1343388045,489.5612174721453
620014.922235702,4195771.8650197685,482.3362848370058
620023.9531851516,4195755.526078576,475.3221571385949
620033.0231749616,4195739.116504925,468.51694641726544
620042.1318599011,4195722.636923415,461.9189003921754
620051.2780539033,4195706.089479896,455.5263885636613
620060.4597913839,4195689.477730535,449.33788839584827
620069.6743870634,4195672.806533585,443.3519715794969
620078.9184942865,4195656.081943868,437.5672903750855
620088.1881618499,4195639.311109967,431.9825640361316
620097.4788893288,4195622.502174121,426.5965653127465
620106.7856809058,4195605.664174847,421.40810703542985
620116.103097704,4195588.80695225,416.4160287790986
620125.4253086211,4195571.941056055,411.61918360735297
620134.7461396649,4195555.077656349,407.0164248969794
620144.0591217931,4195538.22845703,402.6065932426908
620153.3575372554,4195521.405611959,398.3885034421013
620162.634464435,4195504.621643841,394.3609315609398
620171.8828211966,4195487.88936579,390.5226020784988
620181.0954067326,4195471.221805625,386.8721751133203
620190.2649419147,4195454.632132861,383.4082337291176
620199.3841081467,4195438.133588425,380.1292713209358
620208.4455847193,4195421.739417063,377.03367908154587
620217.4420846675,4195405.462802471,374.1197335480776
620226.3663891307,4195389.316805128,371.3855842288883
620235.211380214,4195373.314302848,368.82924131066807
620243.9700723537,4195357.4679340245,366.4485634457822
620252.6356421828,4195341.790043607,364.2412456198492
620261.2014569007,4195326.292631766,362.2048070995562
620269.6611011437,4195310.987305281,360.336579460711
620278.0084023601,4195295.885231633,358.6336946965301
620286.2374546845,4195280.997095811,357.09307340616397
620294.3426413172,4195266.333059821,355.7114130634583
620302.3186554038,4195251.902724911,354.4851763659527
620310.1605194189,4195237.715096501,353.41057966411506
620317.8636030509,4195223.778551825,352.483581470813
620325.4236395891,4195210.1008102875,351.699871051022
620332.8367408143,4195196.688906517,351.0548570917698
620340.0994103905,4195183.549166141,350.54365645231763
620347.2085557589,4195170.68718427,350.16108299457824
620354.1614985355,4195158.107806677,349.90163649376973
620360.9559834094,4195145.815113709,349.7594916293072
620367.5901855452,4195133.812406889,349.72848705592963
620374.0627164843,4195122.102198236,349.8021145550646
620380.3726285542,4195110.686202298,349.97350826642855
620386.5194177742,4195099.565330882,350.2354339998649
620392.5030252674,4195088.739690511,350.5802786274171
620398.3238371729,4195078.208582574,351.00003955563966
620403.9826830613,4195067.970506201,351.48631427814564
620409.4808328522,4195058.023163831,352.0302900083896
620414.8199922346,4195048.363469504,352.6227333926886
620420.0022965877,4195038.987559856,353.2539803034792
620425.0303034072,4195029.890807825,353.91392571281017
620429.9069832304,4195021.067839067,354.5920136460736
620434.6357090669,4195012.512551079,355.2772272159713
620439.2202443283,4195004.218135032,355.958078736718
620443.6647292636,4194996.177100321,356.62259991848146
620447.9736658941,4194988.3813018175,357.25833214205886
620452.1519014526,4194980.821969827,357.85231681379025
620456.2046103233,4194973.489742769,358.3910858007079
620460.1372744851,4194966.374702559,358.8606519459229
620463.9556624573,4194959.466412697,359.2464996642479
620467.6658067467,4194952.753959072,359.53357561805683
620471.2739797977,4194946.225993478,359.7062794733811
620474.7866684442,4194939.870779826,359.7484547362419
620478.2105468654,4194933.676243085,359.64337966921994
620481.552448041,4194927.630020915,359.37375828826134
620484.8193337113,4194921.719518022,358.9217114397197
620488.018262839,4194915.931963216,358.268767957636
620491.1563585717,4194910.25446918,357.39585590125387
620494.2407737097,4194904.674094953,356.28329387277154
620497.2786546736,4194899.177911113,354.91078241533154
620500.2771039743,4194893.7530676825,353.25739549124563
620503.2431411875,4194888.386864729,351.3015720404571
620506.1836624286,4194883.06682569,349.02110761923956
620509.1053983291,4194877.780773396,346.3931461191321
620512.0148705186,4194872.516908809,343.3941715661116
