UTM_X,UTM_Y,elevation
619569.4461623260,4195570.7561508389,666.776977539062
619504.9153452278,4195478.9133694880,661.133422851562
619463.2054098750,4195376.4115841789,631.732971191406
619453.4383182824,4195266.5443933811,614.539978027344
